State_Name,Season,Crop,Area,Production
2,4,23,265.0,5538.0
2,4,17,925.0,1486.0
2,4,1,27286.0,46714.0
2,4,21,580.0,103.0
2,4,11,229.0,89.0
2,4,19,7.0,2.0
2,2,2,587.0,21222.0
2,2,29,1664.0,18271.0
2,2,3,124.0,33.0
2,2,30,221.0,3750.0
2,2,4,4294.0,16827552.0
2,2,26,119.0,31.0
2,2,31,32.0,555.0
2,2,32,48572.0,234579.0
2,2,33,6.0,96.0
2,2,34,459.0,149.0
2,2,36,17.0,1544.0
2,2,27,1291.0,12045.0
2,2,5,26845.0,1881888.0
2,2,6,177.0,1280.0
2,2,37,19636.0,180151.0
2,2,8,60.0,417.0
2,1,12,8225.0,1390.0
2,1,7,537.0,1171.0
2,1,18,9.0,8.0
2,1,13,194943.0,138410.0
2,1,16,2659.0,2444.0
2,1,9,509.0,1461.0
2,1,10,337.0,125.0
2,1,23,250.0,4242.0
2,1,17,11249.0,14376.0
2,1,1,19055.0,43331.0
2,1,21,904.0,86.0
2,1,25,1922.0,652.0
2,1,14,3154.0,1822.0
2,1,11,264.0,127.0
2,4,7,2285.0,11110.0
2,4,18,2.0,2.0
2,4,13,23819.0,60381.0
2,4,16,25.0,39.0
2,4,22,11.0,1.0
2,4,9,354.0,2559.0
2,4,10,218.0,71.0
2,4,23,351.0,7244.0
2,4,17,868.0,1961.0
2,4,1,25822.0,69177.0
2,4,21,1071.0,698.0
2,4,14,1912.0,1115.0
2,4,11,314.0,199.0
2,2,2,586.0,30560.0
2,2,3,119.0,25.0
2,2,4,4165.0,31934060.0
2,2,26,125.0,30.0
2,2,27,1892.0,18727.0
2,2,5,21928.0,1865393.0
2,2,6,211.0,434.0
2,2,8,88.0,794.0
2,1,12,7752.0,1869.0
2,1,15,4.0,4.0
2,1,7,459.0,858.0
2,1,13,177541.0,130670.0
2,1,16,1825.0,1221.0
2,1,9,417.0,2150.0
2,1,10,511.0,354.0
2,1,23,254.0,4762.0
2,1,17,9199.0,11269.0
2,1,1,16240.0,37173.0
2,1,21,185.0,31.0
2,1,25,1834.0,588.0
2,1,11,212.0,73.0
2,4,7,2159.0,7967.0
2,4,13,17796.0,44223.0
2,4,16,33.0,57.0
2,4,22,5.0,2.0
2,4,9,356.0,2660.0
2,4,10,70.0,21.0
2,4,23,253.0,6018.0
2,4,17,1097.0,1748.0
2,4,1,66351.0,193612.0
2,4,21,365.0,246.0
2,4,11,98.0,62.0
2,2,2,468.0,25070.0
2,2,3,119.0,32.0
2,2,4,3914.0,15729168.0
2,2,26,110.0,49.0
2,2,27,1312.0,12841.0
2,2,5,22453.0,1972429.0
2,2,14,2445.0,1436.0
2,2,6,249.0,1102.0
2,2,8,52.0,394.0
2,1,12,5496.0,1533.0
2,1,7,413.0,1104.0
2,1,13,87185.0,46470.0
2,1,16,966.0,751.0
2,1,9,386.0,1378.0
2,1,10,284.0,35.0
2,1,23,206.0,3454.0
2,1,17,8605.0,7374.0
2,1,1,17049.0,42520.0
2,1,21,222.0,57.0
2,1,25,1189.0,292.0
2,1,11,144.0,55.0
2,4,12,2.0,1.0
2,4,7,2405.0,8975.0
2,4,13,18109.0,52842.0
2,4,16,29.0,35.0
2,4,22,4.0,1.0
2,4,9,788.0,5971.0
2,4,10,144.0,54.0
2,4,23,189.0,4612.0
2,4,17,917.0,1265.0
2,4,1,29164.0,85101.0
2,4,21,264.0,149.0
2,4,11,426.0,333.0
2,4,19,4.0,1.0
2,2,2,556.0,27205.0
2,2,3,117.0,31.0
2,2,4,4307.0,34924554.0
2,2,26,155.0,52.0
2,2,27,1429.0,12086.0
2,2,5,37965.0,3496956.0
2,2,14,5492.0,3852.0
2,2,6,246.0,1351.0
2,2,8,81.0,635.0
2,1,12,7000.0,1000.0
2,1,7,1000.0,1000.0
2,1,13,146000.0,246000.0
2,1,16,1000.0,1000.0
2,1,9,1000.0,3000.0
2,1,17,8000.0,6000.0
2,1,1,15000.0,42000.0
2,4,7,2000.0,7000.0
2,4,13,21000.0,57000.0
2,4,9,1000.0,4000.0
2,4,17,1000.0,1000.0
2,4,1,37000.0,116000.0
2,4,14,5000.0,6000.0
2,2,5,30000.0,2819000.0
2,1,12,7173.0,2554.0
2,1,15,24.0,37.0
2,1,7,514.0,1276.0
2,1,13,171653.0,84110.0
2,1,16,1205.0,812.0
2,1,9,843.0,3937.0
2,1,10,482.0,188.0
2,1,23,289.0,4856.0
2,1,17,7179.0,4142.0
2,1,1,17596.0,46242.0
2,1,21,236.0,46.0
2,1,25,848.0,241.0
2,1,11,303.0,110.0
2,4,7,2500.0,5155.0
2,4,18,19.0,74.0
2,4,13,17250.0,46506.0
2,4,9,957.0,8450.0
2,4,10,191.0,65.0
2,4,23,171.0,4081.0
2,4,17,812.0,1522.0
2,4,1,37927.0,118636.0
2,4,21,329.0,143.0
2,4,11,376.0,252.0
2,2,2,708.0,22390.0
2,2,3,90.0,26.0
2,2,4,3915.0,35594856.0
2,2,26,102.0,42.0
2,2,27,1374.0,12392.0
2,2,5,26916.0,2263880.0
2,2,14,3183.0,2015.0
2,2,6,110.0,628.0
2,2,8,64.0,646.0
2,1,12,6406.0,1377.0
2,1,15,66.0,94.0
2,1,7,591.0,1415.0
2,1,13,123097.0,71889.0
2,1,16,1302.0,1413.0
2,1,9,1326.0,4915.0
2,1,10,601.0,154.0
2,1,23,197.0,3190.0
2,1,17,8370.0,10437.0
2,1,1,19758.0,56192.0
2,1,21,146.0,36.0
2,1,25,908.0,289.0
2,1,11,307.0,91.0
2,4,12,262.0,56.0
2,4,7,2297.0,7695.0
2,4,18,2.0,2.0
2,4,13,16334.0,58966.0
2,4,9,611.0,4466.0
2,4,10,159.0,63.0
2,4,23,163.0,4015.0
2,4,17,873.0,1913.0
2,4,1,35155.0,113937.0
2,4,21,557.0,185.0
2,4,11,646.0,478.0
2,2,2,769.0,40826.0
2,2,3,98.0,29.0
2,2,4,3893.0,22798170.0
2,2,26,125.0,64.0
2,2,27,1402.0,12099.0
2,2,5,27193.0,2261081.0
2,2,14,3280.0,2647.0
2,2,6,226.0,1332.0
2,2,8,32.0,387.0
2,1,12,10943.0,1182.0
2,1,15,235.0,98.0
2,1,13,148596.0,159741.0
2,1,16,1357.0,852.0
2,1,9,970.0,4969.0
2,1,10,845.0,268.0
2,1,23,178.0,3535.0
2,1,17,6849.0,9876.0
2,1,1,18019.0,53639.0
2,1,21,203.0,34.0
2,1,25,572.0,165.0
2,1,11,608.0,257.0
2,4,12,10.0,1.0
2,4,7,2034.0,4153.0
2,4,13,13361.0,31332.0
2,4,9,539.0,4914.0
2,4,10,335.0,118.0
2,4,23,196.0,5274.0
2,4,17,847.0,1266.0
2,4,38,16.0,39.0
2,4,1,43558.0,131502.0
2,4,21,334.0,118.0
2,4,11,1126.0,601.0
2,2,2,923.0,46782.0
2,2,3,100.0,24.0
2,2,26,113.0,77.0
2,2,27,1138.0,10817.0
2,2,5,27719.0,2311342.0
2,2,14,1048.0,578.0
2,2,6,239.0,3062.0
2,2,8,47.0,369.0
2,1,12,8019.0,1203.0
2,1,15,400.0,65.0
2,1,13,132056.0,82799.0
2,1,16,65.0,80.0
2,1,9,930.0,3084.0
2,1,10,506.0,325.0
2,1,23,180.0,2594.0
2,1,17,6608.0,7203.0
2,1,1,17342.0,55719.0
2,1,21,88.0,20.0
2,1,25,379.0,128.0
2,1,11,388.0,207.0
2,4,12,12.0,2.0
2,4,7,1897.0,2474.0
2,4,18,2.0,1.0
2,4,13,14103.0,45637.0
2,4,22,11.0,2.0
2,4,9,877.0,6805.0
2,4,10,270.0,161.0
2,4,23,196.0,4013.0
2,4,17,693.0,1398.0
2,4,1,33764.0,113211.0
2,4,21,284.0,146.0
2,4,11,2528.0,1772.0
2,2,2,886.0,55948.0
2,2,3,76.0,19.0
2,2,4,3663.0,29376960.0
2,2,26,74.0,43.0
2,2,27,1151.0,15206.0
2,2,5,28405.0,2577106.0
2,2,14,1342.0,927.0
2,2,6,288.0,3490.0
2,2,8,31.0,255.0
2,1,12,7594.0,1268.0
2,1,29,875.0,18642.0
2,1,3,75.0,20.0
2,1,15,317.0,405.0
2,1,31,30.0,546.0
2,1,13,135619.0,86932.0
2,1,9,1078.0,4375.0
2,1,32,56760.0,502212.0
2,1,10,389.0,215.0
2,1,23,153.0,2921.0
2,1,36,558.0,60785.0
2,1,27,240.0,3618.0
2,1,17,6616.0,5776.0
2,1,1,12952.0,45241.0
2,1,21,55.0,13.0
2,1,25,228.0,67.0
2,1,28,11.0,20.0
2,1,5,28106.0,2491232.0
2,1,14,82.0,62.0
2,1,6,44.0,503.0
2,1,37,8521.0,143886.0
2,1,8,17.0,190.0
2,1,11,268.0,253.0
2,4,12,13.0,2.0
2,4,29,729.0,15531.0
2,4,26,49.0,29.0
2,4,15,226.0,288.0
2,4,7,1702.0,3877.0
2,4,18,17.0,13.0
2,4,13,14610.0,39725.0
2,4,9,547.0,3876.0
2,4,10,236.0,159.0
2,4,23,193.0,2745.0
2,4,27,845.0,12739.0
2,4,17,704.0,1050.0
2,4,1,34557.0,126168.0
2,4,21,347.0,198.0
2,4,14,812.0,414.0
2,4,6,186.0,2127.0
2,4,37,4908.0,106037.0
2,4,11,1621.0,1598.0
2,2,4,3351.0,28899000.0
2,1,12,7601.0,1923.0
2,1,29,919.0,19001.0
2,1,3,75.0,24.0
2,1,26,27.0,16.0
2,1,15,157.0,391.0
2,1,31,23.0,417.0
2,1,13,143027.0,142455.0
2,1,16,12.0,10.0
2,1,9,1905.0,7683.0
2,1,32,66615.0,588344.0
2,1,10,540.0,599.0
2,1,23,170.0,3201.0
2,1,36,526.0,13845.0
2,1,17,8006.0,10512.0
2,1,1,15206.0,48766.0
2,1,21,20.0,9.0
2,1,25,427.0,131.0
2,1,28,11.0,18.0
2,1,5,28152.0,2562925.0
2,1,14,66.0,52.0
2,1,6,57.0,669.0
2,1,37,8397.0,232496.0
2,1,8,16.0,197.0
2,1,11,365.0,339.0
2,4,12,10.0,3.0
2,4,29,774.0,16003.0
2,4,26,65.0,39.0
2,4,15,194.0,483.0
2,4,7,1751.0,3488.0
2,4,18,8.0,10.0
2,4,13,12051.0,32863.0
2,4,9,1303.0,9713.0
2,4,10,277.0,173.0
2,4,23,253.0,5928.0
2,4,17,641.0,1140.0
2,4,1,34654.0,120249.0
2,4,21,370.0,134.0
2,4,14,1078.0,860.0
2,4,6,217.0,2548.0
2,4,37,5199.0,116546.0
2,4,11,1119.0,880.0
2,2,2,910.0,50203.0
2,2,3,75.0,24.0
2,2,4,2760.0,19847000.0
2,2,26,92.0,55.0
2,2,27,1297.0,22926.0
2,2,6,274.0,3217.0
2,1,12,6840.0,1669.0
2,1,29,924.0,21932.0
2,1,3,86.0,30.0
2,1,26,2.0,1.0
2,1,15,308.0,723.0
2,1,31,32.0,932.0
2,1,13,122578.0,72811.0
2,1,16,23.0,16.0
2,1,9,2693.0,8820.0
2,1,32,64633.0,462384.0
2,1,10,469.0,578.0
2,1,23,242.0,4443.0
2,1,36,519.0,13790.0
2,1,27,302.0,5186.0
2,1,17,4556.0,3686.0
2,1,1,13304.0,44462.0
2,1,21,101.0,28.0
2,1,25,245.0,97.0
2,1,5,26147.0,2066986.0
2,1,14,58.0,29.0
2,1,37,8139.0,192268.0
2,1,8,17.0,199.0
2,1,11,383.0,508.0
2,4,29,785.0,18633.0
2,4,26,111.0,57.0
2,4,15,545.0,1278.0
2,4,7,1693.0,5287.0
2,4,18,7.0,7.0
2,4,13,8830.0,23002.0
2,4,9,984.0,6429.0
2,4,10,384.0,315.0
2,4,23,199.0,4534.0
2,4,27,920.0,15799.0
2,4,17,552.0,844.0
2,4,1,27661.0,87962.0
2,4,21,982.0,703.0
2,4,14,1310.0,1104.0
2,4,6,200.0,2257.0
2,4,37,4998.0,126185.0
2,4,11,1749.0,2520.0
2,2,4,3465.0,29033000.0
2,2,1,40965.0,132424.0
2,1,12,1600.0,300.0
2,1,15,9800.0,23400.0
2,1,7,700.0,2200.0
2,1,13,400.0,400.0
2,1,16,1100.0,600.0
2,1,9,1600.0,2900.0
2,1,17,200.0,100.0
2,1,1,214100.0,429300.0
2,1,24,2000.0,800.0
2,1,21,1800.0,400.0
2,1,5,15100.0,1197300.0
2,1,14,300.0,200.0
2,4,7,700.0,1200.0
2,4,13,1700.0,3000.0
2,4,16,200.0,200.0
2,4,9,3600.0,13700.0
2,4,10,59500.0,26500.0
2,4,17,100.0,100.0
2,4,1,154400.0,491500.0
2,4,21,1900.0,200.0
2,4,11,59900.0,19300.0
2,1,12,2100.0,300.0
2,1,15,7900.0,6300.0
2,1,7,1100.0,3300.0
2,1,13,800.0,900.0
2,1,16,1200.0,300.0
2,1,9,1700.0,3600.0
2,1,10,100.0,100.0
2,1,17,500.0,500.0
2,1,1,256300.0,386600.0
2,1,24,2100.0,700.0
2,1,21,1700.0,400.0
2,1,25,200.0,100.0
2,1,14,200.0,100.0
2,1,11,400.0,300.0
2,4,7,1100.0,2200.0
2,4,13,1500.0,2500.0
2,4,16,100.0,100.0
2,4,9,3800.0,18700.0
2,4,10,63700.0,28600.0
2,4,17,100.0,100.0
2,4,1,157600.0,656600.0
2,4,21,2900.0,700.0
2,4,11,63800.0,19700.0
2,2,5,16400.0,1254900.0
2,1,15,4410.0,7289.0
2,1,13,308.0,453.0
2,1,16,701.0,179.0
2,1,9,1522.0,4324.0
2,1,20,1696.0,573.0
2,1,10,141.0,100.0
2,1,17,430.0,448.0
2,1,1,244655.0,628606.0
2,1,21,2931.0,747.0
2,1,14,10.0,6.0
2,1,11,328.0,200.0
2,4,18,10.0,11.0
2,4,13,1015.0,1749.0
2,4,16,50.0,20.0
2,4,9,4266.0,20652.0
2,4,10,62777.0,13183.0
2,4,17,103.0,180.0
2,4,38,3.0,1.0
2,4,1,161551.0,645162.0
2,4,21,1428.0,284.0
2,4,11,58809.0,11350.0
2,2,7,1825.0,3246.0
2,2,23,252.0,4118.0
2,2,5,15657.0,1425465.0
2,1,12,1861.0,953.0
2,1,15,5580.0,10536.0
2,1,7,868.0,2396.0
2,1,13,344.0,354.0
2,1,16,1144.0,424.0
2,1,9,1406.0,3661.0
2,1,10,45.0,20.0
2,1,23,42.0,586.0
2,1,17,439.0,416.0
2,1,1,253966.0,683423.0
2,1,24,1579.0,511.0
2,1,21,2560.0,417.0
2,1,25,2367.0,1264.0
2,1,14,76.0,84.0
2,1,11,196.0,12.0
2,4,7,539.0,1112.0
2,4,18,7.0,17.0
2,4,13,766.0,1206.0
2,4,16,14.0,12.0
2,4,22,14.0,3.0
2,4,9,4108.0,22117.0
2,4,10,60630.0,13824.0
2,4,23,133.0,2338.0
2,4,17,26.0,47.0
2,4,1,162861.0,683202.0
2,4,21,1282.0,236.0
2,4,11,60611.0,41034.0
2,2,2,11043.0,124386.0
2,2,3,33588.0,4608.0
2,2,4,48237.0,588584535.0
2,2,26,121.0,90.0
2,2,5,14772.0,1313615.0
2,2,6,60.0,811.0
2,2,8,282.0,1266.0
2,1,12,1309.0,763.0
2,1,15,6289.0,16425.0
2,1,7,628.0,2274.0
2,1,13,140.0,72.0
2,1,16,822.0,470.0
2,1,9,1204.0,3218.0
2,1,10,126.0,61.0
2,1,23,122.0,1693.0
2,1,17,291.0,322.0
2,1,1,220811.0,579850.0
2,1,24,1364.0,460.0
2,1,21,1821.0,453.0
2,1,25,2094.0,1008.0
2,1,14,62.0,54.0
2,1,11,1223.0,442.0
2,4,7,936.0,1882.0
2,4,18,26.0,49.0
2,4,13,494.0,979.0
2,4,16,22.0,16.0
2,4,9,2597.0,16810.0
2,4,10,62887.0,10691.0
2,4,23,147.0,2325.0
2,4,17,86.0,162.0
2,4,1,165779.0,750150.0
2,4,24,17.0,9.0
2,4,21,1104.0,280.0
2,4,25,17.0,9.0
2,4,11,62912.0,10318.0
2,2,2,10258.0,122822.0
2,2,3,34634.0,5151.0
2,2,4,48515.0,629772990.0
2,2,26,32.0,25.0
2,2,5,14255.0,1282665.0
2,2,6,60.0,797.0
2,2,8,239.0,1033.0
2,1,12,763.0,267.0
2,1,15,4555.0,8092.0
2,1,7,512.0,1011.0
2,1,13,50.0,48.0
2,1,16,503.0,167.0
2,1,9,1423.0,1379.0
2,1,10,533.0,80.0
2,1,23,132.0,1578.0
2,1,17,560.0,483.0
2,1,1,194809.0,551115.0
2,1,21,1498.0,73.0
2,1,25,1127.0,429.0
2,1,14,210.0,215.0
2,1,11,3961.0,206.0
2,4,7,597.0,993.0
2,4,18,31.0,41.0
2,4,13,526.0,920.0
2,4,16,15.0,12.0
2,4,9,5975.0,41407.0
2,4,10,49079.0,10159.0
2,4,23,140.0,1763.0
2,4,17,39.0,51.0
2,4,1,106427.0,491906.0
2,4,21,1108.0,201.0
2,4,11,54441.0,3811.0
2,2,2,7949.0,116270.0
2,2,29,1889.0,21378.0
2,2,3,34227.0,975.0
2,2,30,852.0,3785.0
2,2,4,49479.0,685943720.0
2,2,26,30.0,17.0
2,2,32,18957.0,92583.0
2,2,33,975.0,17315.0
2,2,34,224.0,962.0
2,2,36,11.0,1435.0
2,2,5,15425.0,1269570.0
2,2,6,75.0,810.0
2,2,37,681.0,4557.0
2,2,8,265.0,1421.0
2,1,12,1274.0,539.0
2,1,15,8969.0,26696.0
2,1,7,1070.0,4714.0
2,1,13,125.0,120.0
2,1,16,786.0,2325.0
2,1,9,2116.0,3631.0
2,1,10,4073.0,2216.0
2,1,23,279.0,4070.0
2,1,17,506.0,683.0
2,1,1,234673.0,762453.0
2,1,24,887.0,246.0
2,1,21,1095.0,183.0
2,1,25,1504.0,877.0
2,1,14,413.0,459.0
2,1,11,2134.0,1315.0
2,4,7,1029.0,2172.0
2,4,18,5.0,9.0
2,4,13,580.0,977.0
2,4,9,6392.0,35795.0
2,4,10,67539.0,19654.0
2,4,23,24.0,264.0
2,4,17,59.0,106.0
2,4,1,165321.0,869092.0
2,4,21,1910.0,393.0
2,4,11,51066.0,17975.0
2,2,2,9547.0,67488.0
2,2,29,2783.0,66647.0
2,2,3,34019.0,3304.0
2,2,30,896.0,4738.0
2,2,4,48854.0,683171460.0
2,2,26,51.0,39.0
2,2,32,19181.0,47363.0
2,2,33,1015.0,15401.0
2,2,34,257.0,1106.0
2,2,36,31.0,2815.0
2,2,5,16285.0,1397774.0
2,2,6,53.0,383.0
2,2,37,738.0,7088.0
2,2,8,222.0,1370.0
2,1,12,863.0,571.0
2,1,15,16022.0,45616.0
2,1,7,599.0,2479.0
2,1,13,60.0,58.0
2,1,16,538.0,288.0
2,1,9,1881.0,5556.0
2,1,10,62.0,23.0
2,1,23,129.0,2189.0
2,1,17,382.0,378.0
2,1,1,224521.0,743614.0
2,1,21,1227.0,117.0
2,1,25,1190.0,529.0
2,1,14,305.0,268.0
2,1,11,421.0,203.0
2,4,7,613.0,1582.0
2,4,18,9.0,14.0
2,4,13,434.0,897.0
2,4,16,1.0,2.0
2,4,9,6094.0,41080.0
2,4,10,62091.0,16144.0
2,4,23,79.0,1384.0
2,4,17,35.0,58.0
2,4,1,162903.0,766296.0
2,4,21,1319.0,311.0
2,4,14,291.0,260.0
2,4,11,44482.0,11165.0
2,2,2,10324.0,96684.0
2,2,3,33657.0,2902.0
2,2,4,49381.0,674125653.0
2,2,26,22.0,14.0
2,2,5,15965.0,1356801.0
2,2,6,60.0,549.0
2,2,8,416.0,3363.0
2,1,12,1008.0,611.0
2,1,15,13939.0,10167.0
2,1,7,786.0,3296.0
2,1,13,85.0,95.0
2,1,16,558.0,310.0
2,1,9,1763.0,6308.0
2,1,10,199.0,138.0
2,1,23,296.0,5550.0
2,1,17,379.0,344.0
2,1,1,217411.0,348727.0
2,1,21,1275.0,214.0
2,1,25,1194.0,654.0
2,1,28,156.0,86.0
2,1,11,1442.0,496.0
2,4,7,470.0,1024.0
2,4,18,13.0,25.0
2,4,13,546.0,1289.0
2,4,16,63.0,184.0
2,4,9,7838.0,59349.0
2,4,10,64154.0,14627.0
2,4,23,74.0,1465.0
2,4,17,56.0,106.0
2,4,1,170012.0,800927.0
2,4,21,1086.0,249.0
2,4,11,44862.0,8210.0
2,2,2,15432.0,215971.0
2,2,3,33257.0,5280.0
2,2,4,49692.0,369060890.0
2,2,26,15.0,11.0
2,2,5,18422.0,1465857.0
2,2,14,573.0,622.0
2,2,6,53.0,514.0
2,2,8,410.0,2571.0
2,1,12,917.0,441.0
2,1,15,9034.0,19397.0
2,1,7,978.0,4401.0
2,1,13,122.0,118.0
2,1,16,640.0,476.0
2,1,9,1735.0,4757.0
2,1,10,273.0,106.0
2,1,23,457.0,7663.0
2,1,17,358.0,330.0
2,1,1,227930.0,547716.0
2,1,21,1226.0,314.0
2,1,25,1224.0,639.0
2,1,28,174.0,177.0
2,1,11,1034.0,396.0
2,4,7,645.0,1927.0
2,4,18,170.0,324.0
2,4,13,407.0,963.0
2,4,16,15.0,32.0
2,4,9,6191.0,61867.0
2,4,10,62538.0,16447.0
2,4,23,85.0,1014.0
2,4,17,32.0,56.0
2,4,1,168963.0,845829.0
2,4,21,1309.0,259.0
2,4,11,48368.0,12624.0
2,2,2,16772.0,295690.0
2,2,3,31774.0,7660.0
2,2,4,49592.0,613037376.0
2,2,26,38.0,21.0
2,2,5,18911.0,1683779.0
2,2,14,348.0,268.0
2,2,6,48.0,517.0
2,2,8,289.0,1699.0
2,1,12,1000.0,1000.0
2,1,15,8000.0,18000.0
2,1,7,1000.0,2000.0
2,1,16,1000.0,1000.0
2,1,9,2000.0,6000.0
2,1,23,1000.0,14000.0
2,1,1,242000.0,715000.0
2,1,25,1000.0,1000.0
2,4,7,1000.0,2000.0
2,4,18,1000.0,1000.0
2,4,9,6000.0,49000.0
2,4,10,66000.0,10000.0
2,4,1,169000.0,803000.0
2,4,11,48000.0,10000.0
2,2,5,17000.0,1488000.0
2,1,12,721.0,344.0
2,1,15,7432.0,14165.0
2,1,7,553.0,2469.0
2,1,13,35.0,42.0
2,1,16,658.0,1681.0
2,1,9,1602.0,5154.0
2,1,10,315.0,124.0
2,1,23,915.0,15376.0
2,1,17,552.0,503.0
2,1,1,240231.0,716609.0
2,1,21,715.0,139.0
2,1,25,856.0,338.0
2,1,28,155.0,212.0
2,1,11,995.0,361.0
2,4,7,702.0,2478.0
2,4,18,728.0,1267.0
2,4,13,451.0,1011.0
2,4,9,6581.0,49107.0
2,4,10,43577.0,12027.0
2,4,23,16.0,154.0
2,4,17,115.0,190.0
2,4,1,169861.0,796648.0
2,4,21,969.0,173.0
2,4,11,31934.0,8526.0
2,2,2,15363.0,291774.0
2,2,3,33248.0,6982.0
2,2,4,50214.0,492936570.0
2,2,5,13592.0,1159182.0
2,2,14,326.0,330.0
2,2,6,83.0,1129.0
2,2,8,267.0,1835.0
2,1,12,707.0,468.0
2,1,15,6845.0,19649.0
2,1,7,281.0,1347.0
2,1,13,89.0,99.0
2,1,16,510.0,601.0
2,1,9,983.0,3547.0
2,1,10,691.0,123.0
2,1,23,501.0,8113.0
2,1,17,708.0,707.0
2,1,1,202153.0,616567.0
2,1,21,784.0,195.0
2,1,25,221.0,105.0
2,1,28,28.0,23.0
2,1,11,4001.0,1180.0
2,4,12,766.0,507.0
2,4,7,290.0,1141.0
2,4,18,498.0,818.0
2,4,13,479.0,1197.0
2,4,16,34.0,119.0
2,4,9,8005.0,59821.0
2,4,10,21422.0,5441.0
2,4,23,26.0,660.0
2,4,17,4.0,7.0
2,4,1,104423.0,456537.0
2,4,21,1564.0,310.0
2,4,11,32258.0,1419.0
2,2,2,16159.0,354092.0
2,2,3,33459.0,9737.0
2,2,4,50247.0,527381820.0
2,2,26,8.0,8.0
2,2,5,10879.0,1017609.0
2,2,14,1435.0,1399.0
2,2,6,60.0,771.0
2,2,8,165.0,1029.0
2,1,12,689.0,349.0
2,1,15,12112.0,21517.0
2,1,7,285.0,945.0
2,1,13,66.0,82.0
2,1,16,273.0,395.0
2,1,9,469.0,1399.0
2,1,10,293.0,73.0
2,1,23,759.0,15073.0
2,1,17,81.0,82.0
2,1,1,237640.0,457704.0
2,1,21,739.0,124.0
2,1,25,83.0,82.0
2,1,11,1422.0,600.0
2,4,12,51.0,26.0
2,4,7,446.0,1841.0
2,4,18,316.0,526.0
2,4,13,290.0,635.0
2,4,9,7463.0,54704.0
2,4,10,33343.0,3934.0
2,4,23,9.0,118.0
2,4,17,14.0,20.0
2,4,1,172888.0,849917.0
2,4,21,837.0,191.0
2,4,11,21387.0,4470.0
2,2,2,14357.0,392291.0
2,2,3,34581.0,6120.0
2,2,5,13051.0,1086471.0
2,2,14,359.0,446.0
2,2,6,49.0,627.0
2,2,8,339.0,2070.0
2,1,12,295.0,156.0
2,1,15,13150.0,19880.0
2,1,7,150.0,570.0
2,1,13,47.0,66.0
2,1,16,183.0,393.0
2,1,9,468.0,1727.0
2,1,10,401.0,234.0
2,1,23,808.0,11645.0
2,1,17,190.0,135.0
2,1,1,197445.0,589741.0
2,1,21,110.0,25.0
2,1,25,255.0,157.0
2,1,28,50.0,81.0
2,1,11,3330.0,1668.0
2,4,12,27.0,14.0
2,4,7,180.0,784.0
2,4,18,92.0,139.0
2,4,13,227.0,544.0
2,4,9,8067.0,54017.0
2,4,10,33158.0,13031.0
2,4,23,38.0,973.0
2,4,1,139649.0,587084.0
2,4,21,688.0,149.0
2,4,11,27849.0,2674.0
2,2,2,13620.0,302514.0
2,2,3,33233.0,6329.0
2,2,4,50741.0,719961050.0
2,2,5,12618.0,1069560.0
2,2,14,344.0,365.0
2,2,6,35.0,450.0
2,2,8,296.0,2222.0
2,1,12,321.0,253.0
2,1,29,1751.0,19678.0
2,1,3,31533.0,6559.0
2,1,15,16845.0,32501.0
2,1,7,89.0,368.0
2,1,13,36.0,59.0
2,1,16,156.0,414.0
2,1,9,495.0,1938.0
2,1,32,15851.0,157496.0
2,1,10,271.0,121.0
2,1,23,547.0,10443.0
2,1,36,231.0,25164.0
2,1,17,630.0,668.0
2,1,1,232300.0,355651.0
2,1,21,119.0,28.0
2,1,25,223.0,133.0
2,1,5,13909.0,1111275.0
2,1,6,9.0,87.0
2,1,37,433.0,9453.0
2,1,8,183.0,1212.0
2,1,11,1298.0,919.0
2,4,29,865.0,9721.0
2,4,7,122.0,487.0
2,4,18,124.0,225.0
2,4,13,241.0,586.0
2,4,16,2.0,8.0
2,4,9,9485.0,71659.0
2,4,10,27520.0,12329.0
2,4,23,15.0,330.0
2,4,1,168756.0,746239.0
2,4,21,614.0,161.0
2,4,14,348.0,337.0
2,4,37,666.0,6486.0
2,4,11,20768.0,7606.0
2,2,4,49516.0,729965000.0
2,1,12,465.0,447.0
2,1,29,1615.0,10528.0
2,1,3,30402.0,7753.0
2,1,15,21781.0,24728.0
2,1,7,189.0,916.0
2,1,13,61.0,114.0
2,1,16,192.0,335.0
2,1,9,513.0,1626.0
2,1,32,15017.0,162814.0
2,1,10,210.0,86.0
2,1,23,595.0,11204.0
2,1,36,271.0,26530.0
2,1,17,1194.0,1005.0
2,1,1,235159.0,434104.0
2,1,21,211.0,95.0
2,1,25,305.0,155.0
2,1,5,13857.0,1165341.0
2,1,6,22.0,193.0
2,1,37,400.0,7151.0
2,1,8,159.0,1059.0
2,1,11,1969.0,1231.0
2,4,12,51.0,49.0
2,4,29,908.0,5919.0
2,4,7,103.0,483.0
2,4,18,134.0,258.0
2,4,13,127.0,328.0
2,4,16,12.0,55.0
2,4,9,10684.0,92096.0
2,4,10,21453.0,5041.0
2,4,23,14.0,259.0
2,4,1,169523.0,777602.0
2,4,21,880.0,185.0
2,4,14,412.0,460.0
2,4,6,12.0,105.0
2,4,37,716.0,8094.0
2,4,11,18625.0,2403.0
2,2,2,12427.0,153871.0
2,2,3,30402.0,7753.0
2,2,4,49114.0,720895000.0
2,2,6,34.0,298.0
